trade_date,group,ret_20d_fwd,factor
2020-04-22,9,0.09657172462886349,factor_momentum
2020-04-22,10,0.07394827758690946,factor_momentum
2020-04-23,1,0.05158411732675623,factor_momentum
2020-04-23,2,-0.006741639070166318,factor_momentum
2020-04-23,3,-0.06302847234508373,factor_momentum
2020-04-23,4,-0.035785800372896956,factor_momentum
2020-04-23,5,0.029868727335549648,factor_momentum
2020-04-23,6,-0.007308356887028439,factor_momentum
2020-04-23,7,0.031153476120057623,factor_momentum
2020-04-23,8,0.08996958897235809,factor_momentum
2020-04-23,9,0.10747259076931144,factor_momentum
2020-04-23,10,0.06130200009705753,factor_momentum
2020-04-24,1,0.014019925106796899,factor_momentum
2020-04-24,2,0.05303247280609473,factor_momentum
